;SLOT_START;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW]
3256;2021-12-13 16:00:00+00:00;45.0;562.0;45.0;23.0
3257;2021-12-13 20:00:00+00:00;131.16;562.0;81.19;168.0
3258;2021-12-14 00:00:00+00:00;140.48;562.0;140.48;150.0
3259;2021-12-14 04:00:00+00:00;158.2;562.0;158.2;140.0
3260;2021-12-14 08:00:00+00:00;31.67;562.0;31.67;-2.0
3261;2021-12-14 12:00:00+00:00;38.33;562.0;38.33;26.0
3262;2021-12-14 16:00:00+00:00;25.0;562.0;25.0;-22.0
3263;2021-12-14 20:00:00+00:00;58.12;562.0;58.12;122.0
3270;2021-12-15 00:00:00+00:00;148.0;562.0;148.0;147.0
3271;2021-12-15 04:00:00+00:00;173.15;562.0;173.15;145.0
3272;2021-12-15 08:00:00+00:00;51.04;562.0;51.04;42.0
3273;2021-12-15 12:00:00+00:00;41.67;562.0;41.67;56.0
3274;2021-12-15 16:00:00+00:00;20.0;562.0;20.0;-11.0
3275;2021-12-15 20:00:00+00:00;73.75;562.0;73.75;133.0
3276;2021-12-16 00:00:00+00:00;120.0;562.0;120.0;142.0
3277;2021-12-16 04:00:00+00:00;180.04;562.0;180.04;144.0
3278;2021-12-16 08:00:00+00:00;20.0;562.0;20.0;-9.0
3279;2021-12-16 12:00:00+00:00;30.0;562.0;30.0;-2.0
3280;2021-12-16 16:00:00+00:00;17.2;562.0;17.2;-7.0
3281;2021-12-16 20:00:00+00:00;55.24;562.0;55.24;131.0
3282;2021-12-17 00:00:00+00:00;74.04;562.0;74.04;104.0
3283;2021-12-17 04:00:00+00:00;83.7;562.0;83.7;129.0
3284;2021-12-17 08:00:00+00:00;16.0;562.0;16.0;-14.0
3285;2021-12-17 12:00:00+00:00;28.0;562.0;28.0;40.0
3286;2021-12-17 16:00:00+00:00;15.0;562.0;15.0;-12.0
3287;2021-12-17 20:00:00+00:00;45.0;562.0;45.0;130.0
3288;2021-12-18 00:00:00+00:00;58.27;562.0;58.27;103.0
3289;2021-12-18 04:00:00+00:00;88.0;562.0;88.0;152.0
3290;2021-12-18 08:00:00+00:00;68.48;562.0;68.48;99.0
3291;2021-12-18 12:00:00+00:00;59.0;562.0;59.0;144.0
3292;2021-12-18 16:00:00+00:00;48.8;562.0;48.8;91.0
3293;2021-12-18 20:00:00+00:00;53.68;562.0;53.68;133.0
3294;2021-12-19 00:00:00+00:00;127.88;562.0;127.88;81.0
3295;2021-12-19 04:00:00+00:00;195.0;562.0;195.0;122.0
3296;2021-12-19 08:00:00+00:00;205.0;562.0;205.0;131.0
3297;2021-12-19 12:00:00+00:00;172.7;562.0;172.7;81.0
3298;2021-12-19 16:00:00+00:00;140.0;562.0;140.0;81.0
3299;2021-12-19 20:00:00+00:00;147.02;562.0;147.02;81.0
3300;2021-12-20 00:00:00+00:00;147.2;562.0;147.2;106.0
3301;2021-12-20 04:00:00+00:00;210.28;562.0;210.28;140.0
3302;2021-12-20 08:00:00+00:00;45.0;562.0;45.0;81.0
3303;2021-12-20 12:00:00+00:00;45.0;562.0;45.0;137.0
3304;2021-12-20 16:00:00+00:00;20.0;562.0;20.0;13.0
3305;2021-12-20 20:00:00+00:00;48.0;562.0;48.0;138.0
3306;2021-12-21 00:00:00+00:00;55.0;562.0;55.0;137.0
3307;2021-12-21 04:00:00+00:00;100.0;562.0;100.0;153.0
3308;2021-12-21 08:00:00+00:00;31.67;562.0;31.67;64.0
3309;2021-12-21 12:00:00+00:00;30.0;562.0;30.0;112.0
3310;2021-12-21 16:00:00+00:00;21.67;562.0;21.67;17.0
3311;2021-12-21 20:00:00+00:00;33.72;562.0;33.72;126.0
3312;2021-12-22 00:00:00+00:00;56.4;562.0;56.4;140.0
3313;2021-12-22 04:00:00+00:00;178.74;562.0;178.74;165.0
3314;2021-12-22 08:00:00+00:00;65.2;562.0;65.2;77.0
3315;2021-12-22 12:00:00+00:00;89.0;562.0;89.0;113.0
3316;2021-12-22 16:00:00+00:00;28.33;562.0;28.33;37.0
3317;2021-12-22 20:00:00+00:00;39.88;562.0;39.88;149.0
3318;2021-12-23 00:00:00+00:00;185.0;562.0;185.0;128.0
3319;2021-12-23 04:00:00+00:00;183.6;562.0;183.6;110.0
3320;2021-12-23 08:00:00+00:00;77.0;562.0;77.0;116.0
3321;2021-12-23 12:00:00+00:00;83.2;562.0;83.2;165.0
3322;2021-12-23 16:00:00+00:00;81.6;562.0;81.6;82.0
3323;2021-12-23 20:00:00+00:00;147.28;562.0;147.28;106.0
3324;2021-12-24 00:00:00+00:00;153.6;562.0;153.6;105.0
3325;2021-12-24 04:00:00+00:00;187.4;562.0;187.4;127.0
3326;2021-12-24 08:00:00+00:00;154.76;562.0;154.76;109.0
3327;2021-12-24 12:00:00+00:00;113.72;562.0;113.72;109.0
3328;2021-12-24 16:00:00+00:00;84.7;562.0;84.7;105.0
3329;2021-12-24 20:00:00+00:00;116.36;562.0;116.36;107.0
3330;2021-12-25 00:00:00+00:00;89.12;562.0;89.12;89.0
3331;2021-12-25 04:00:00+00:00;115.6;562.0;115.6;108.0
3332;2021-12-25 08:00:00+00:00;175.0;562.0;175.0;116.0
3333;2021-12-25 12:00:00+00:00;56.4;562.0;56.4;110.0
3334;2021-12-25 16:00:00+00:00;73.0;562.0;73.0;82.0
3335;2021-12-25 20:00:00+00:00;55.6;562.0;55.6;109.0
3336;2021-12-26 00:00:00+00:00;147.52;562.0;147.52;108.0
3337;2021-12-26 04:00:00+00:00;175.0;562.0;175.0;113.0
3338;2021-12-26 08:00:00+00:00;195.0;562.0;195.0;136.0
3339;2021-12-26 12:00:00+00:00;61.04;562.0;61.04;109.0
3340;2021-12-26 16:00:00+00:00;123.0;562.0;123.0;108.0
3341;2021-12-26 20:00:00+00:00;184.22;562.0;184.22;109.0
3342;2021-12-27 00:00:00+00:00;70.08;562.0;70.08;96.0
3343;2021-12-27 04:00:00+00:00;87.4;562.0;87.4;144.0
3344;2021-12-27 08:00:00+00:00;68.0;562.0;68.0;104.0
3345;2021-12-27 12:00:00+00:00;48.4;562.0;48.4;90.0
3346;2021-12-27 16:00:00+00:00;48.0;562.0;48.0;33.0
3347;2021-12-27 20:00:00+00:00;67.38;562.0;67.38;109.0
3348;2021-12-28 00:00:00+00:00;76.0;562.0;76.0;61.0
3349;2021-12-28 04:00:00+00:00;76.0;562.0;76.0;96.0
3350;2021-12-28 08:00:00+00:00;80.0;562.0;80.0;113.0
3351;2021-12-28 12:00:00+00:00;48.4;562.0;48.4;100.0
3352;2021-12-28 16:00:00+00:00;83.0;562.0;83.0;38.0
3353;2021-12-28 20:00:00+00:00;66.52;562.0;66.52;100.0
3354;2021-12-29 00:00:00+00:00;63.2;562.0;63.2;70.0
3355;2021-12-29 04:00:00+00:00;81.52;562.0;81.52;115.0
3356;2021-12-29 08:00:00+00:00;48.0;562.0;48.0;107.0
3357;2021-12-29 12:00:00+00:00;55.2;562.0;55.2;109.0
3358;2021-12-29 16:00:00+00:00;72.0;562.0;72.0;59.0
3359;2021-12-29 20:00:00+00:00;48.0;562.0;48.0;109.0
3360;2021-12-30 00:00:00+00:00;106.68;562.0;106.68;111.0
3361;2021-12-30 04:00:00+00:00;75.0;562.0;75.0;81.0
3362;2021-12-30 08:00:00+00:00;86.62;562.0;86.62;106.0
3363;2021-12-30 12:00:00+00:00;62.56;562.0;62.56;107.0
3364;2021-12-30 16:00:00+00:00;62.0;562.0;62.0;60.0
3365;2021-12-30 20:00:00+00:00;92.05;562.0;92.05;37.0
3366;2021-12-31 00:00:00+00:00;210.0;562.0;210.0;9.0
3367;2021-12-31 04:00:00+00:00;181.0;562.0;181.0;17.0
3368;2021-12-31 08:00:00+00:00;115.6;562.0;115.6;44.0
3369;2021-12-31 12:00:00+00:00;123.92;562.0;123.92;50.0
3370;2021-12-31 16:00:00+00:00;92.99;562.0;92.99;1.0
3371;2021-12-31 20:00:00+00:00;218.9;562.0;218.9;18.0
3372;2022-01-01 00:00:00+00:00;188.0;555.0;188.0;43.0
3373;2022-01-01 04:00:00+00:00;168.0;555.0;168.0;33.0
3374;2022-01-01 08:00:00+00:00;99.0;555.0;99.0;34.0
3375;2022-01-01 12:00:00+00:00;96.43;555.0;96.43;54.0
3376;2022-01-01 16:00:00+00:00;48.4;555.0;48.4;30.0
3377;2022-01-01 20:00:00+00:00;115.17;555.0;115.17;44.0
3378;2022-01-02 00:00:00+00:00;185.0;555.0;185.0;21.0
3379;2022-01-02 04:00:00+00:00;165.0;555.0;165.0;28.0
3380;2022-01-02 08:00:00+00:00;118.83;555.0;118.83;72.0
3381;2022-01-02 12:00:00+00:00;136.0;555.0;136.0;92.0
3382;2022-01-02 16:00:00+00:00;99.0;555.0;99.0;29.0
3383;2022-01-02 20:00:00+00:00;127.29;555.0;127.29;12.0
3384;2022-01-03 00:00:00+00:00;122.2;555.0;122.2;-8.0
3385;2022-01-03 04:00:00+00:00;137.4;555.0;137.4;4.0
3386;2022-01-03 08:00:00+00:00;110.67;555.0;110.67;89.0
3387;2022-01-03 12:00:00+00:00;110.0;555.0;110.0;99.0
3388;2022-01-03 16:00:00+00:00;82.0;555.0;82.0;39.0
3389;2022-01-03 20:00:00+00:00;93.34;555.0;93.34;64.0
3390;2022-01-04 00:00:00+00:00;89.5;555.0;89.5;93.0
3391;2022-01-04 04:00:00+00:00;99.0;555.0;99.0;83.0
3392;2022-01-04 08:00:00+00:00;52.4;555.0;52.4;72.0
3393;2022-01-04 12:00:00+00:00;56.67;555.0;56.67;82.0
3394;2022-01-04 16:00:00+00:00;55.6;555.0;55.6;81.0
3395;2022-01-04 20:00:00+00:00;55.0;555.0;55.0;88.0
3396;2022-01-05 00:00:00+00:00;101.6;555.0;101.6;17.0
3397;2022-01-05 04:00:00+00:00;120.89;555.0;120.89;14.0
3398;2022-01-05 08:00:00+00:00;53.17;555.0;53.17;91.0
3399;2022-01-05 12:00:00+00:00;91.41;555.0;91.41;133.0
3400;2022-01-05 16:00:00+00:00;82.0;555.0;82.0;88.0
3401;2022-01-05 20:00:00+00:00;55.2;555.0;55.2;111.0
3402;2022-01-06 00:00:00+00:00;63.52;555.0;63.52;116.0
3403;2022-01-06 04:00:00+00:00;99.32;555.0;99.32;123.0
3404;2022-01-06 08:00:00+00:00;40.0;555.0;40.0;107.0
3405;2022-01-06 12:00:00+00:00;38.0;555.0;38.0;144.0
3406;2022-01-06 16:00:00+00:00;38.4;555.0;38.4;71.0
3407;2022-01-06 20:00:00+00:00;55.32;555.0;55.32;106.0
3408;2022-01-07 00:00:00+00:00;72.56;555.0;72.56;136.0
3409;2022-01-07 04:00:00+00:00;86.71;555.0;86.71;115.0
3410;2022-01-07 08:00:00+00:00;40.0;555.0;40.0;76.0
3411;2022-01-07 12:00:00+00:00;40.86;555.0;40.86;161.0
3412;2022-01-07 16:00:00+00:00;40.6;555.0;40.6;24.0
3413;2022-01-07 20:00:00+00:00;55.2;555.0;55.2;88.0
3414;2022-01-08 00:00:00+00:00;53.33;555.0;53.33;144.0
3415;2022-01-08 04:00:00+00:00;89.67;555.0;89.67;166.0
3416;2022-01-08 08:00:00+00:00;100.0;555.0;100.0;165.0
3417;2022-01-08 12:00:00+00:00;48.0;555.0;48.0;134.0
3418;2022-01-08 16:00:00+00:00;51.67;555.0;51.67;98.0
3419;2022-01-08 20:00:00+00:00;93.75;555.0;93.75;50.0
3420;2022-01-09 00:00:00+00:00;100.0;555.0;100.0;32.0
3421;2022-01-09 04:00:00+00:00;167.24;555.0;167.24;35.0
3422;2022-01-09 08:00:00+00:00;166.16;555.0;166.16;102.0
3423;2022-01-09 12:00:00+00:00;111.94;555.0;111.94;139.0
3424;2022-01-09 16:00:00+00:00;47.0;555.0;47.0;139.0
3425;2022-01-09 20:00:00+00:00;69.0;555.0;55.0;167.0
3426;2022-01-10 00:00:00+00:00;94.14;555.0;94.14;121.0
3427;2022-01-10 04:00:00+00:00;125.04;555.0;125.04;112.0
3428;2022-01-10 08:00:00+00:00;27.2;555.0;27.2;33.0
3429;2022-01-10 12:00:00+00:00;26.0;555.0;26.0;21.0
3430;2022-01-10 16:00:00+00:00;31.68;555.0;31.68;24.0
3431;2022-01-10 20:00:00+00:00;76.6;555.0;76.6;128.0
3432;2022-01-11 00:00:00+00:00;130.26;555.0;130.26;114.0
3433;2022-01-11 04:00:00+00:00;193.18;555.0;193.18;97.0
3434;2022-01-11 08:00:00+00:00;27.72;555.0;27.72;28.0
3435;2022-01-11 12:00:00+00:00;40.9;555.0;40.9;98.0
3436;2022-01-11 16:00:00+00:00;19.39;555.0;19.39;12.0
3437;2022-01-11 20:00:00+00:00;100.12;555.0;100.12;105.0
3438;2022-01-12 00:00:00+00:00;69.9;555.0;69.9;147.0
3439;2022-01-12 04:00:00+00:00;132.64;555.0;132.64;134.0
3440;2022-01-12 08:00:00+00:00;19.0;555.0;19.0;21.0
3441;2022-01-12 12:00:00+00:00;34.0;555.0;34.0;84.0
3442;2022-01-12 16:00:00+00:00;16.0;555.0;16.0;21.0
3443;2022-01-12 20:00:00+00:00;90.65;555.0;90.65;106.0
3444;2022-01-13 00:00:00+00:00;50.0;555.0;50.0;163.0
3445;2022-01-13 04:00:00+00:00;139.23;555.0;139.23;124.0
3446;2022-01-13 08:00:00+00:00;31.68;555.0;31.68;-1.0
3447;2022-01-13 12:00:00+00:00;34.0;555.0;34.0;80.0
3448;2022-01-13 16:00:00+00:00;16.0;555.0;16.0;14.0
3449;2022-01-13 20:00:00+00:00;46.67;555.0;46.67;149.0
3450;2022-01-14 00:00:00+00:00;56.4;555.0;51.0;167.0
3451;2022-01-14 04:00:00+00:00;86.7;555.0;86.7;159.0
3452;2022-01-14 08:00:00+00:00;16.3;555.0;16.3;28.0
3453;2022-01-14 12:00:00+00:00;29.0;555.0;29.0;119.0
3454;2022-01-14 16:00:00+00:00;20.0;555.0;20.0;32.0
3455;2022-01-14 20:00:00+00:00;21.72;555.0;21.72;66.0
3456;2022-01-15 00:00:00+00:00;32.0;555.0;32.0;110.0
3457;2022-01-15 04:00:00+00:00;42.36;555.0;42.36;158.0
3458;2022-01-15 08:00:00+00:00;19.24;555.0;19.24;29.0
3459;2022-01-15 12:00:00+00:00;30.0;555.0;30.0;149.0
3460;2022-01-15 16:00:00+00:00;16.0;555.0;16.0;26.0
3461;2022-01-15 20:00:00+00:00;14.0;555.0;14.0;56.0
3462;2022-01-16 00:00:00+00:00;55.2;555.0;55.2;95.0
3463;2022-01-16 04:00:00+00:00;100.0;555.0;100.0;147.0
3464;2022-01-16 08:00:00+00:00;80.0;555.0;80.0;112.0
3465;2022-01-16 12:00:00+00:00;80.0;555.0;80.0;102.0
3466;2022-01-16 16:00:00+00:00;55.2;555.0;55.2;90.0
3467;2022-01-16 20:00:00+00:00;83.8;555.0;83.8;14.0
3468;2022-01-17 00:00:00+00:00;133.76;555.0;133.76;-5.0
3469;2022-01-17 04:00:00+00:00;134.0;555.0;134.0;98.0
3470;2022-01-17 08:00:00+00:00;20.0;555.0;20.0;-3.0
3471;2022-01-17 12:00:00+00:00;40.0;555.0;40.0;140.0
3472;2022-01-17 16:00:00+00:00;24.0;555.0;24.0;6.0
3473;2022-01-17 20:00:00+00:00;31.68;555.0;31.68;100.0
3474;2022-01-18 00:00:00+00:00;75.0;555.0;75.0;165.0
3475;2022-01-18 04:00:00+00:00;77.48;555.0;77.48;166.0
3476;2022-01-18 08:00:00+00:00;13.0;555.0;13.0;5.0
3477;2022-01-18 12:00:00+00:00;20.0;555.0;20.0;23.0
3478;2022-01-18 16:00:00+00:00;15.0;555.0;15.0;3.0
3479;2022-01-18 20:00:00+00:00;22.2;555.0;22.2;115.0
3480;2022-01-19 00:00:00+00:00;97.1;555.0;80.0;167.0
3481;2022-01-19 04:00:00+00:00;119.24;555.0;78.8;167.0
3482;2022-01-19 08:00:00+00:00;24.0;555.0;24.0;34.0
3483;2022-01-19 12:00:00+00:00;30.0;555.0;30.0;77.0
3484;2022-01-19 16:00:00+00:00;35.0;555.0;35.0;7.0
3485;2022-01-19 20:00:00+00:00;100.97;555.0;100.97;79.0
3486;2022-01-20 00:00:00+00:00;174.76;555.0;174.76;74.0
3487;2022-01-20 04:00:00+00:00;127.08;555.0;127.08;114.0
3488;2022-01-20 08:00:00+00:00;15.0;555.0;15.0;-13.0
3489;2022-01-20 12:00:00+00:00;25.0;555.0;25.0;67.0
3490;2022-01-20 16:00:00+00:00;19.0;555.0;19.0;5.0
3491;2022-01-20 20:00:00+00:00;30.0;555.0;30.0;81.0
3492;2022-01-21 00:00:00+00:00;90.0;555.0;90.0;117.0
3493;2022-01-21 04:00:00+00:00;107.3;555.0;107.3;109.0
3494;2022-01-21 08:00:00+00:00;32.0;555.0;32.0;47.0
3495;2022-01-21 12:00:00+00:00;29.0;555.0;29.0;70.0
3496;2022-01-21 16:00:00+00:00;27.6;555.0;27.6;27.0
3497;2022-01-21 20:00:00+00:00;20.0;555.0;20.0;86.0
3498;2022-01-22 00:00:00+00:00;85.0;555.0;85.0;133.0
3499;2022-01-22 04:00:00+00:00;105.0;555.0;105.0;159.0
3500;2022-01-22 08:00:00+00:00;47.57;555.0;47.57;133.0
3501;2022-01-22 12:00:00+00:00;55.33;555.0;55.33;167.0
3502;2022-01-22 16:00:00+00:00;49.2;555.0;49.2;71.0
3503;2022-01-22 20:00:00+00:00;35.0;555.0;35.0;133.0
3504;2022-01-23 00:00:00+00:00;56.4;555.0;56.4;128.0
3505;2022-01-23 04:00:00+00:00;85.0;555.0;85.0;152.0
3506;2022-01-23 08:00:00+00:00;50.0;555.0;50.0;139.0
3507;2022-01-23 12:00:00+00:00;48.4;555.0;43.15;154.0
3508;2022-01-23 16:00:00+00:00;42.0;555.0;42.0;88.0
3509;2022-01-23 20:00:00+00:00;45.88;555.0;45.88;133.0
3510;2022-01-24 00:00:00+00:00;68.8;555.0;68.8;160.0
3511;2022-01-24 04:00:00+00:00;120.38;555.0;92.41;166.0
3512;2022-01-24 08:00:00+00:00;36.08;555.0;36.08;31.0
3513;2022-01-24 12:00:00+00:00;48.0;555.0;48.0;121.0
3514;2022-01-24 16:00:00+00:00;42.0;555.0;42.0;19.0
3515;2022-01-24 20:00:00+00:00;42.47;555.0;42.47;141.0
3516;2022-01-25 00:00:00+00:00;98.16;555.0;98.16;127.0
3517;2022-01-25 04:00:00+00:00;132.11;555.0;132.11;119.0
3518;2022-01-25 08:00:00+00:00;42.9;555.0;42.9;22.0
3519;2022-01-25 12:00:00+00:00;40.0;555.0;40.0;88.0
3520;2022-01-25 16:00:00+00:00;48.74;555.0;48.74;14.0
3521;2022-01-25 20:00:00+00:00;87.64;555.0;87.64;70.0
3522;2022-01-26 00:00:00+00:00;68.0;555.0;68.0;128.0
3523;2022-01-26 04:00:00+00:00;117.66;555.0;117.66;90.0
3524;2022-01-26 08:00:00+00:00;45.0;555.0;45.0;26.0
3525;2022-01-26 12:00:00+00:00;50.0;555.0;50.0;44.0
3526;2022-01-26 16:00:00+00:00;51.2;555.0;51.2;13.0
3527;2022-01-26 20:00:00+00:00;51.67;555.0;51.67;124.0
3528;2022-01-27 00:00:00+00:00;86.28;555.0;86.28;146.0
3529;2022-01-27 04:00:00+00:00;102.24;555.0;102.24;146.0
3530;2022-01-27 08:00:00+00:00;40.5;555.0;40.5;6.0
3531;2022-01-27 12:00:00+00:00;39.92;555.0;39.92;101.0
3532;2022-01-27 16:00:00+00:00;48.0;555.0;48.0;47.0
3533;2022-01-27 20:00:00+00:00;51.01;555.0;51.01;102.0
3534;2022-01-28 00:00:00+00:00;140.8;555.0;140.8;68.0
3535;2022-01-28 04:00:00+00:00;111.93;555.0;111.93;110.0
3536;2022-01-28 08:00:00+00:00;30.0;555.0;30.0;-8.0
3537;2022-01-28 12:00:00+00:00;40.0;555.0;40.0;137.0
3538;2022-01-28 16:00:00+00:00;39.92;555.0;39.92;75.0
3539;2022-01-28 20:00:00+00:00;34.52;555.0;34.52;113.0
3540;2022-01-29 00:00:00+00:00;97.88;555.0;97.88;49.0
3541;2022-01-29 04:00:00+00:00;101.0;555.0;101.0;54.0
3542;2022-01-29 08:00:00+00:00;74.15;555.0;74.15;41.0
3543;2022-01-29 12:00:00+00:00;101.68;555.0;101.68;66.0
3544;2022-01-29 16:00:00+00:00;68.0;555.0;68.0;10.0
3545;2022-01-29 20:00:00+00:00;112.68;555.0;112.68;23.0
3546;2022-01-30 00:00:00+00:00;136.49;555.0;136.49;29.0
3547;2022-01-30 04:00:00+00:00;173.7;555.0;173.7;62.0
3548;2022-01-30 08:00:00+00:00;126.48;555.0;126.48;32.0
3549;2022-01-30 12:00:00+00:00;133.04;555.0;133.04;35.0
3550;2022-01-30 16:00:00+00:00;68.91;555.0;68.91;74.0
3551;2022-01-30 20:00:00+00:00;85.46;555.0;85.46;76.0
3552;2022-01-31 00:00:00+00:00;101.4;555.0;101.4;108.0
3553;2022-01-31 04:00:00+00:00;147.11;555.0;147.11;74.0
3554;2022-01-31 08:00:00+00:00;55.2;555.0;55.2;109.0
3555;2022-01-31 12:00:00+00:00;70.0;555.0;70.0;156.0
3556;2022-01-31 16:00:00+00:00;55.6;555.0;55.6;92.0
3557;2022-01-31 20:00:00+00:00;78.0;555.0;78.0;110.0
3558;2022-02-01 00:00:00+00:00;113.12;555.0;113.12;163.0
3559;2022-02-01 04:00:00+00:00;125.68;555.0;125.68;118.0
3560;2022-02-01 08:00:00+00:00;43.6;555.0;43.6;-3.0
3561;2022-02-01 12:00:00+00:00;103.49;555.0;103.49;36.0
3562;2022-02-01 16:00:00+00:00;64.1;555.0;64.1;36.0
3563;2022-02-01 20:00:00+00:00;105.68;555.0;105.68;76.0
3564;2022-02-02 00:00:00+00:00;153.88;555.0;153.88;36.0
3565;2022-02-02 04:00:00+00:00;150.9;555.0;150.9;62.0
3566;2022-02-02 08:00:00+00:00;55.6;555.0;55.6;23.0
3567;2022-02-02 12:00:00+00:00;100.85;555.0;100.85;68.0
3568;2022-02-02 16:00:00+00:00;60.24;555.0;60.24;30.0
3569;2022-02-02 20:00:00+00:00;71.2;555.0;71.2;95.0
3570;2022-02-03 00:00:00+00:00;122.69;555.0;122.69;120.0
3571;2022-02-03 04:00:00+00:00;172.7;555.0;172.7;45.0
3572;2022-02-03 08:00:00+00:00;56.64;555.0;56.64;12.0
3573;2022-02-03 12:00:00+00:00;65.2;555.0;65.2;36.0
3574;2022-02-03 16:00:00+00:00;53.84;555.0;53.84;14.0
3575;2022-02-03 20:00:00+00:00;55.6;555.0;55.6;99.0
3576;2022-02-04 00:00:00+00:00;85.63;555.0;85.63;138.0
3577;2022-02-04 04:00:00+00:00;123.21;555.0;123.21;109.0
3578;2022-02-04 08:00:00+00:00;52.18;555.0;52.18;71.0
3579;2022-02-04 12:00:00+00:00;99.56;555.0;99.56;105.0
3580;2022-02-04 16:00:00+00:00;60.0;555.0;60.0;37.0
3581;2022-02-04 20:00:00+00:00;86.54;555.0;86.54;59.0
3582;2022-02-05 00:00:00+00:00;114.2;555.0;114.2;21.0
3583;2022-02-05 04:00:00+00:00;162.44;555.0;162.44;93.0
3584;2022-02-05 08:00:00+00:00;110.02;555.0;110.02;62.0
3585;2022-02-05 12:00:00+00:00;138.04;555.0;138.04;56.0
3586;2022-02-05 16:00:00+00:00;57.38;555.0;57.38;67.0
3587;2022-02-05 20:00:00+00:00;104.0;555.0;104.0;38.0
3588;2022-02-06 00:00:00+00:00;166.27;555.0;166.27;13.0
3589;2022-02-06 04:00:00+00:00;142.84;555.0;142.84;8.0
3590;2022-02-06 08:00:00+00:00;204.88;555.0;204.88;58.0
3591;2022-02-06 12:00:00+00:00;229.87;555.0;229.87;49.0
3592;2022-02-06 16:00:00+00:00;129.02;555.0;129.02;90.0
3593;2022-02-06 20:00:00+00:00;123.84;555.0;123.84;56.0
3594;2022-02-07 00:00:00+00:00;143.8;555.0;143.8;22.0
3595;2022-02-07 04:00:00+00:00;135.19;555.0;135.19;76.0
3596;2022-02-07 08:00:00+00:00;81.18;555.0;81.18;41.0
3597;2022-02-07 12:00:00+00:00;102.68;555.0;102.68;90.0
3598;2022-02-07 16:00:00+00:00;80.0;555.0;80.0;6.0
3599;2022-02-07 20:00:00+00:00;27.0;555.0;27.0;67.0
3600;2022-02-08 00:00:00+00:00;144.44;555.0;144.44;81.0
3601;2022-02-08 04:00:00+00:00;186.62;555.0;186.62;30.0
3602;2022-02-08 08:00:00+00:00;85.0;555.0;85.0;-31.0
3603;2022-02-08 12:00:00+00:00;135.12;555.0;135.12;10.0
3604;2022-02-08 16:00:00+00:00;65.84;555.0;65.84;1.0
3605;2022-02-08 20:00:00+00:00;83.33;555.0;83.33;50.0
3606;2022-02-09 00:00:00+00:00;80.0;555.0;80.0;64.0
3607;2022-02-09 04:00:00+00:00;99.6;555.0;99.6;76.0
3608;2022-02-09 08:00:00+00:00;40.0;555.0;40.0;36.0
3609;2022-02-09 12:00:00+00:00;102.12;555.0;102.12;88.0
3610;2022-02-09 16:00:00+00:00;54.08;555.0;54.08;62.0
3611;2022-02-09 20:00:00+00:00;24.0;555.0;24.0;86.0
3612;2022-02-10 00:00:00+00:00;100.0;555.0;100.0;101.0
3613;2022-02-10 04:00:00+00:00;119.16;555.0;119.16;77.0
3614;2022-02-10 08:00:00+00:00;32.0;555.0;32.0;56.0
3615;2022-02-10 12:00:00+00:00;55.2;555.0;55.2;146.0
3616;2022-02-10 16:00:00+00:00;53.33;555.0;53.33;80.0
3617;2022-02-10 20:00:00+00:00;20.0;555.0;20.0;89.0
3618;2022-02-11 00:00:00+00:00;39.24;555.0;39.24;124.0
3619;2022-02-11 04:00:00+00:00;86.04;555.0;86.04;88.0
3620;2022-02-11 08:00:00+00:00;21.24;555.0;21.24;6.0
3621;2022-02-11 12:00:00+00:00;56.4;555.0;56.4;93.0
3622;2022-02-11 16:00:00+00:00;40.0;555.0;40.0;54.0
3623;2022-02-11 20:00:00+00:00;15.3;555.0;15.3;33.0
3624;2022-02-12 00:00:00+00:00;40.6;555.0;40.6;78.0
3625;2022-02-12 04:00:00+00:00;74.47;555.0;74.47;108.0
3626;2022-02-12 08:00:00+00:00;26.28;555.0;26.28;99.0
3627;2022-02-12 12:00:00+00:00;55.2;555.0;55.2;107.0
3628;2022-02-12 16:00:00+00:00;40.92;555.0;40.92;50.0
3629;2022-02-12 20:00:00+00:00;20.0;555.0;20.0;82.0
3630;2022-02-13 00:00:00+00:00;63.52;555.0;63.52;78.0
3631;2022-02-13 04:00:00+00:00;101.3;555.0;101.3;143.0
3632;2022-02-13 08:00:00+00:00;188.12;555.0;188.12;115.0
3633;2022-02-13 12:00:00+00:00;76.56;555.0;76.56;55.0
3634;2022-02-13 16:00:00+00:00;41.74;555.0;41.74;71.0
3635;2022-02-13 20:00:00+00:00;70.48;555.0;70.48;76.0
3636;2022-02-14 00:00:00+00:00;124.84;555.0;124.84;52.0
3637;2022-02-14 04:00:00+00:00;136.04;555.0;136.04;105.0
3638;2022-02-14 08:00:00+00:00;55.6;555.0;55.6;49.0
3639;2022-02-14 12:00:00+00:00;82.52;555.0;82.52;84.0
3640;2022-02-14 16:00:00+00:00;44.28;555.0;44.28;52.0
3641;2022-02-14 20:00:00+00:00;23.88;555.0;23.88;97.0
3642;2022-02-15 00:00:00+00:00;47.4;555.0;47.4;113.0
3643;2022-02-15 04:00:00+00:00;57.05;555.0;57.05;97.0
3644;2022-02-15 08:00:00+00:00;53.69;555.0;53.69;78.0
3645;2022-02-15 12:00:00+00:00;66.4;555.0;66.4;118.0
3646;2022-02-15 16:00:00+00:00;53.69;555.0;53.69;47.0
